0 , 2330800 , 1862700 , 234668800 , 15.1159 , -125.028 , -4.17313
1 , 240138000 , 2692900 , 293520700 , 6.15773 , -4.78501 , -1.21115
2 , 536386800 , 2317500 , 291921200 , 4.35525 , -0.591334 , -0.633846
3 , 831154000 , 2437200 , 292142200 , 3.63513 , -0.0862689 , -0.355813
4 , 1126054100 , 2385200 , 288964400 , 3.2132 , -0.0661172 , -0.206651
5 , 1417769700 , 2348300 , 291063700 , 2.96331 , -0.0432441 , -0.153466
6 , 1711485400 , 2314800 , 292595000 , 2.7767 , -0.0331461 , -0.128519
7 , 2007170700 , 2502600 , 295427600 , 2.61564 , -0.0325373 , -0.121641
8 , 2305509100 , 2593600 , 293869500 , 2.45067 , -0.0433324 , -0.113405
9 , 2602099100 , 2362800 , 292642000 , 2.3119 , -0.0253637 , -0.0915464
10 , 2897487900 , 2347300 , 292936100 , 2.20081 , -0.0195443 , -0.0754872
11 , 3193381400 , 2520200 , 293693400 , 2.10946 , -0.0158597 , -0.0626786
12 , 3489810500 , 2364400 , 291848900 , 2.03511 , -0.0116704 , -0.0535172
13 , 3784470700 , 2411200 , 293823400 , 1.95077 , -0.0308244 , -0.0793207
14 , 4081293100 , 2524500 , 292272300 , 1.85312 , -0.0183254 , -0.0676474
15 , 4376085300 , 2226100 , 291177500 , 1.76902 , -0.0164593 , -0.0632917
16 , 4670014800 , 2385300 , 291563800 , 1.68968 , -0.0160471 , -0.0620032
17 , 4964410000 , 2437300 , 293141800 , 1.61166 , -0.0160157 , -0.0629209
18 , 5260266000 , 2359300 , 291805900 , 1.53255 , -0.0161859 , -0.0630367
19 , 5554707700 , 2273800 , 291766900 , 1.45328 , -0.0162371 , -0.0569775
20 , 5849306000 , 2464400 , 290613000 , 1.38096 , -0.015344 , -0.0447624
21 , 6142493500 , 2217400 , 292663200 , 1.32332 , -0.0128722 , -0.0346898
22 , 6438010100 , 2456300 , 287300200 , 1.27801 , -0.0106255 , -0.0280646
23 , 6727878500 , 2157400 , 292789500 , 1.24103 , -0.00891161 , -0.0232982
24 , 7023424900 , 2407700 , 292678100 , 1.21021 , -0.00752488 , -0.0195253
25 , 7319062300 , 2505700 , 293764900 , 1.18432 , -0.00636007 , -0.0163567
26 , 7615405700 , 2190400 , 299567500 , 1.16261 , -0.00535586 , -0.0136264
27 , 7917817800 , 2492600 , 289787600 , 1.1445 , -0.00448058 , -0.0112631
28 , 8210424200 , 2391300 , 290830000 , 1.12952 , -0.00371767 , -0.00923387
29 , 8503859600 , 2291400 , 293898700 , 1.11723 , -0.00305777 , -0.00751706
30 , 8800843000 , 2570000 , 293234200 , 1.10722 , -0.00249494 , -0.00608813
31 , 9096836200 , 2382600 , 304390400 , 1.09911 , -0.00202281 , -0.00491601
32 , 9403904100 , 2325100 , 295077800 , 1.09256 , -0.00163398 , -0.00396191
33 , 9701579800 , 2205600 , 290903200 , 1.08728 , -0.00131676 , -0.00318893
34 , 9995285900 , 2430400 , 307420900 , 1.08303 , -0.00105949 , -0.00256458
35 , 10305252100 , 2160400 , 294462800 , 1.07962 , -0.000851633 , -0.00206154
36 , 10602556000 , 2446600 , 293848300 , 1.07687 , -0.000684323 , -0.00165658
37 , 10899281300 , 2487000 , 291382500 , 1.07466 , -0.000549783 , -0.00133119
38 , 11193150000 , 2061300 , 308141700 , 1.07289 , -0.000441829 , -0.00106978
39 , 11504096800 , 2330600 , 293848600 , 1.07147 , -0.000355247 , -0.000859808
40 , 11800860500 , 2495400 , 294032200 , 1.07032 , -0.000285812 , -0.000691156
41 , 12097700400 , 2476500 , 294434600 , 1.0694 , -0.000230114 , -0.000555684
42 , 12394956400 , 2415600 , 292795100 , 1.06866 , -0.000185417 , -0.000446856
43 , 12690400200 , 2263700 , 294921200 , 1.06806 , -0.000149531 , -0.00035942
44 , 12988252500 , 2403200 , 293656700 , 1.06758 , -0.0001207 , -0.000289162
45 , 13284964400 , 2670500 , 294252300 , 1.06719 , -9.75213e-05 , -0.000232698
46 , 13581937400 , 2372100 , 295672800 , 1.06688 , -7.88742e-05 , -0.000187312
47 , 13880055100 , 2140200 , 294075100 , 1.06663 , -6.38607e-05 , -0.000150824
48 , 14176573600 , 2120000 , 298366200 , 1.06643 , -5.17622e-05 , -0.000121484
49 , 14477517600 , 2132200 , 315408400 , 1.06627 , -4.20028e-05 , -9.78876e-05
50 , 14795581500 , 2254800 , 290589200 , 1.06613 , -3.41239e-05 , -7.89068e-05
51 , 15088950700 , 2393700 , 290691200 , 1.06603 , -2.77564e-05 , -6.36356e-05
52 , 15382432200 , 2453900 , 292114200 , 1.06594 , -2.26042e-05 , -5.1347e-05
53 , 15677386300 , 2414200 , 296007300 , 1.06587 , -1.84306e-05 , -4.14566e-05
54 , 15977046100 , 2937700 , 304312200 , 1.06581 , -1.50455e-05 , -3.34948e-05
55 , 16283934300 , 2198500 , 292570100 , 1.06577 , -1.2296e-05 , -2.70841e-05
56 , 16579263600 , 2340700 , 295187900 , 1.06573 , -1.00596e-05 , -2.19214e-05
57 , 16877290200 , 2412000 , 295773200 , 1.0657 , -8.23756e-06 , -1.77627e-05
58 , 17175549200 , 2197200 , 296289700 , 1.06568 , -6.75067e-06 , -1.44123e-05
59 , 17474469100 , 2203400 , 293965100 , 1.06566 , -5.53508e-06 , -1.17124e-05
60 , 17771190000 , 2341000 , 295110700 , 1.06564 , -4.53939e-06 , -9.53618e-06
61 , 18069062300 , 2368600 , 309538000 , 1.06563 , -3.72216e-06 , -7.78178e-06
