0 , 498300 , 227000 , 261600 , 13.4463
1 , 1107300 , 222400 , 256400 , 2.77201
2 , 1751800 , 224700 , 329500 , 2.12065
3 , 2311000 , 219300 , 252500 , 1.83263
4 , 2892600 , 213900 , 258900 , 1.68783
5 , 3468900 , 228700 , 269500 , 1.53772
6 , 4036900 , 225600 , 261100 , 1.4357
7 , 4601300 , 222100 , 262400 , 1.31839
8 , 5160800 , 220400 , 260100 , 1.2331
9 , 5723000 , 224900 , 256300 , 1.1371
10 , 6305400 , 224100 , 277100 , 1.06432
11 , 6884100 , 219100 , 279200 , 0.984616
12 , 7438000 , 222800 , 252900 , 0.922087
13 , 8077300 , 217500 , 244800 , 0.855294
14 , 8657500 , 215100 , 284100 , 0.801386
15 , 9225800 , 215800 , 285600 , 0.70989
16 , 9854000 , 230600 , 295900 , 0.671028
17 , 10418800 , 221000 , 265600 , 0.5108
18 , 11036400 , 226300 , 294000 , 0.476345
19 , 11629900 , 229000 , 283200 , 0.448518
20 , 12192000 , 218900 , 263500 , 0.41926
21 , 12755700 , 217300 , 279300 , 0.380687
22 , 13345400 , 219000 , 280900 , 0.357874
23 , 13852500 , 152300 , 303100 , 0.278656
24 , 14467900 , 218700 , 287300 , 0.263664
25 , 15067900 , 225200 , 292800 , 0.247801
26 , 15682000 , 262000 , 276000 , 0.234696
27 , 16180100 , 157000 , 264500 , 0.22106
28 , 16667600 , 159400 , 266700 , 0.202245
29 , 17173500 , 152600 , 269400 , 0.191999
30 , 17644000 , 156000 , 265300 , 0.153857
31 , 18135400 , 149800 , 270000 , 0.146458
32 , 18696400 , 204900 , 283600 , 0.138724
33 , 19272700 , 216500 , 280300 , 0.132186
34 , 19827800 , 217400 , 259400 , 0.125454
35 , 20411700 , 219700 , 270300 , 0.115657
36 , 21027600 , 225500 , 283500 , 0.110865
37 , 21601200 , 221000 , 294600 , 0.0913493
38 , 22106300 , 158100 , 272900 , 0.0874677
39 , 22602700 , 151700 , 271800 , 0.0834594
40 , 23101800 , 149300 , 277400 , 0.0799894
41 , 23596100 , 148900 , 271700 , 0.0764524
42 , 24076400 , 147900 , 271900 , 0.0710063
43 , 24620500 , 172100 , 288700 , 0.068657
44 , 25196800 , 218500 , 300000 , 0.0580192
45 , 25782600 , 218400 , 286800 , 0.0558529
46 , 26425900 , 239000 , 282600 , 0.05364
47 , 27015200 , 221200 , 295600 , 0.0502668
48 , 27613200 , 218400 , 287400 , 0.0487254
49 , 28189700 , 222500 , 285700 , 0.0452275
50 , 28786700 , 226600 , 294000 , 0.0422107
51 , 29392100 , 220300 , 304400 , 0.0406677
52 , 29993900 , 217800 , 297700 , 0.0393234
53 , 30548100 , 216800 , 255500 , 0.0379391
54 , 31141000 , 214400 , 299000 , 0.0367113
55 , 31719700 , 230000 , 267600 , 0.0354637
56 , 32405700 , 234900 , 261900 , 0.0334649
57 , 33025600 , 216900 , 306800 , 0.0326542
58 , 33613900 , 225900 , 294300 , 0.0306276
59 , 34178900 , 219600 , 275000 , 0.028845
60 , 34799100 , 221500 , 285900 , 0.0279452
61 , 35296400 , 150200 , 274000 , 0.0271458
62 , 35796400 , 151900 , 270400 , 0.0263292
63 , 36374200 , 217300 , 280800 , 0.025593
64 , 36977800 , 221900 , 290600 , 0.0248493
65 , 37537700 , 214000 , 281200 , 0.0236053
66 , 38085900 , 211600 , 245700 , 0.023156
67 , 38639500 , 214600 , 249600 , 0.021921
68 , 39233900 , 219300 , 297300 , 0.0208175
69 , 39849300 , 212000 , 325200 , 0.0202669
70 , 40438800 , 218700 , 281800 , 0.0197702
71 , 40987700 , 215700 , 253200 , 0.019266
72 , 41580200 , 220800 , 301500 , 0.0184285
73 , 42200900 , 223600 , 303200 , 0.0181151
74 , 42779600 , 216500 , 293900 , 0.0172713
75 , 43370600 , 225800 , 296700 , 0.0165157
76 , 43890300 , 156100 , 286900 , 0.0161353
77 , 44597500 , 222600 , 292600 , 0.015793
78 , 45232800 , 233500 , 315600 , 0.0154435
79 , 45737000 , 157400 , 271100 , 0.015125
80 , 46355300 , 224600 , 288700 , 0.0148031
81 , 46934000 , 217100 , 294800 , 0.0142487
82 , 47600100 , 221700 , 348000 , 0.0140636
83 , 48207400 , 225800 , 309900 , 0.0135176
84 , 48802800 , 225800 , 299700 , 0.0130234
85 , 49399600 , 223900 , 292800 , 0.0127773
86 , 49993200 , 219600 , 294200 , 0.0125536
87 , 50650200 , 216000 , 293800 , 0.0123263
88 , 51282400 , 219100 , 297800 , 0.0119371
89 , 51920200 , 220000 , 325700 , 0.0118044
90 , 52509400 , 223100 , 300800 , 0.0114179
91 , 53105900 , 216800 , 313100 , 0.0110679
92 , 53701500 , 219700 , 294400 , 0.0108924
93 , 54214300 , 152200 , 285900 , 0.0107338
94 , 54806400 , 216100 , 297700 , 0.0105715
95 , 55402500 , 227500 , 288800 , 0.0104231
96 , 56088000 , 222400 , 295000 , 0.0102727
97 , 56661700 , 214300 , 268600 , 0.0100085
98 , 57255000 , 162800 , 310100 , 0.00992643
99 , 57888300 , 170700 , 398800 , 0.00966887
100 , 58470200 , 217600 , 298700 , 0.00943412
101 , 59072600 , 210700 , 309300 , 0.00931737
102 , 59760900 , 218700 , 392700 , 0.00921124
103 , 60346800 , 219200 , 288800 , 0.009103
104 , 60919900 , 210800 , 285700 , 0.00891405
105 , 61561600 , 224400 , 321300 , 0.00885439
106 , 62176800 , 228000 , 319100 , 0.0086691
107 , 62858500 , 237300 , 320800 , 0.00850045
108 , 63447000 , 226200 , 278300 , 0.00841599
109 , 64122300 , 232100 , 297200 , 0.00833984
110 , 64770000 , 230800 , 324700 , 0.00826154
111 , 65403600 , 228200 , 337500 , 0.00812596
112 , 66028500 , 217800 , 312900 , 0.00808244
113 , 66639800 , 225700 , 318200 , 0.00794869
114 , 67158200 , 154000 , 298900 , 0.00782724
115 , 67687300 , 153800 , 302000 , 0.00776593
116 , 68212200 , 152800 , 297800 , 0.00771122
117 , 68877000 , 231100 , 301600 , 0.00765442
118 , 69548500 , 226100 , 321600 , 0.00760305
119 , 70182600 , 229200 , 323600 , 0.00755035
120 , 70794800 , 222600 , 322200 , 0.00745749
121 , 71422900 , 227300 , 306500 , 0.00742967
122 , 72036500 , 219400 , 317500 , 0.00738409
123 , 72633300 , 218600 , 310200 , 0.00729762
124 , 73259900 , 222200 , 320000 , 0.00725618
125 , 73869400 , 223800 , 314400 , 0.00717898
126 , 74500400 , 224000 , 327500 , 0.00714076
127 , 75143900 , 223700 , 313900 , 0.00707403
128 , 75775400 , 218300 , 312700 , 0.00705371
129 , 76530900 , 229900 , 313800 , 0.00702078
130 , 77127000 , 219600 , 308400 , 0.00695841
131 , 77753200 , 221800 , 321200 , 0.00692845
132 , 78351600 , 227600 , 298900 , 0.00687288
133 , 78958300 , 217700 , 309700 , 0.00684516
134 , 79577100 , 224600 , 309700 , 0.0068203
135 , 80200300 , 223000 , 316500 , 0.00679461
136 , 80798500 , 227700 , 299900 , 0.00674926
137 , 81478600 , 232600 , 342400 , 0.00672471
138 , 82049000 , 168200 , 317000 , 0.00670462
139 , 82658300 , 217800 , 307800 , 0.00668209
140 , 83276200 , 221700 , 317500 , 0.00666314
141 , 83894800 , 220500 , 318900 , 0.00664239
142 , 84513300 , 222200 , 315200 , 0.00662454
143 , 85124200 , 223800 , 303500 , 0.0066054
144 , 85739000 , 222400 , 312900 , 0.00658861
145 , 86357700 , 223200 , 317900 , 0.00657091
146 , 87055000 , 235800 , 305800 , 0.00655515
147 , 87680300 , 222300 , 318300 , 0.00653877
148 , 88282700 , 221000 , 304600 , 0.00652399
149 , 88891500 , 215700 , 311400 , 0.00650882
150 , 89429500 , 156600 , 306900 , 0.00649497
151 , 90069600 , 241000 , 311700 , 0.00648091
152 , 90634700 , 219500 , 266500 , 0.00646796
153 , 91273300 , 229900 , 324200 , 0.00645491
154 , 91896400 , 221600 , 321100 , 0.00644281
155 , 92495500 , 223400 , 295500 , 0.0064307
156 , 93137500 , 222600 , 306000 , 0.0064194
157 , 93789000 , 226200 , 339100 , 0.00640817
158 , 94354300 , 162300 , 322900 , 0.00639762
159 , 94955500 , 159600 , 365900 , 0.0063872
160 , 95579600 , 226500 , 283200 , 0.00637737
161 , 96240900 , 220900 , 353700 , 0.00636769
162 , 96872100 , 228100 , 319600 , 0.00635854
163 , 97484400 , 222800 , 310400 , 0.00634956
164 , 98098800 , 222700 , 312300 , 0.00634104
165 , 98763700 , 216200 , 371400 , 0.00633271
166 , 99407100 , 223200 , 319300 , 0.00632478
167 , 100018700 , 214400 , 313100 , 0.00631706
168 , 100762400 , 217500 , 305400 , 0.00630969
169 , 101386400 , 215600 , 326800 , 0.00630253
170 , 102001000 , 222200 , 311500 , 0.00629569
171 , 102615900 , 215800 , 321400 , 0.00628905
