0 , 2998100 , 2474500 , 234856400 , 10.9427 , -125.028 , -4.17313
1 , 240730800 , 2399900 , 297430000 , 4.94658 , -4.78501 , -1.21115
2 , 540929600 , 2386200 , 294004100 , 3.7214 , -0.591334 , -0.633846
3 , 837779600 , 2425200 , 292769900 , 3.27932 , -0.0862689 , -0.355813
4 , 1133423800 , 2462700 , 291650100 , 3.00655 , -0.0661172 , -0.206651
5 , 1428071200 , 2599400 , 302447800 , 2.80984 , -0.0432441 , -0.153466
6 , 1733379900 , 2465800 , 295588900 , 2.64818 , -0.0331461 , -0.128519
7 , 2032013300 , 2599800 , 295721200 , 2.494 , -0.0325373 , -0.121641
8 , 2330418600 , 2263300 , 295020600 , 2.33726 , -0.0433324 , -0.113405
9 , 2628288200 , 2436600 , 294701500 , 2.22035 , -0.0253637 , -0.0915464
10 , 2925865200 , 2450100 , 296887700 , 2.12532 , -0.0195443 , -0.0754872
11 , 3225714000 , 2542300 , 293760100 , 2.04678 , -0.0158597 , -0.0626786
12 , 3522354500 , 2511100 , 291883700 , 1.9816 , -0.0116704 , -0.0535172
13 , 3817103600 , 2455600 , 290950500 , 1.87145 , -0.0308244 , -0.0793207
14 , 4110610500 , 2217100 , 291788300 , 1.78548 , -0.0183254 , -0.0676474
15 , 4405372300 , 2574400 , 296353000 , 1.70573 , -0.0164593 , -0.0632917
16 , 4704701800 , 2621300 , 291965500 , 1.62768 , -0.0160471 , -0.0620032
17 , 4999739900 , 2739700 , 316597500 , 1.54874 , -0.0160157 , -0.0629209
18 , 5319177700 , 2399100 , 292099900 , 1.46952 , -0.0161859 , -0.0630367
19 , 5614327300 , 2629600 , 289501300 , 1.3963 , -0.0162371 , -0.0569775
20 , 5906812100 , 2560400 , 293758700 , 1.3362 , -0.015344 , -0.0447624
21 , 6203365800 , 2415300 , 294541700 , 1.28863 , -0.0128722 , -0.0346898
22 , 6500821100 , 2506200 , 294596400 , 1.24994 , -0.0106255 , -0.0280646
23 , 6798858000 , 2990200 , 294383100 , 1.21773 , -0.00891161 , -0.0232982
24 , 7096088700 , 2404900 , 312657800 , 1.19068 , -0.00752488 , -0.0195253
25 , 7411544600 , 2403100 , 289832700 , 1.16797 , -0.00636007 , -0.0163567
26 , 7704580300 , 2587900 , 293568600 , 1.14898 , -0.00535586 , -0.0136264
27 , 8000854000 , 2514800 , 292846800 , 1.13324 , -0.00448058 , -0.0112631
28 , 8296940100 , 2858300 , 292842900 , 1.12029 , -0.00371767 , -0.00923387
29 , 8592413400 , 2251500 , 293728700 , 1.10971 , -0.00305777 , -0.00751706
30 , 8888990500 , 2493900 , 292852800 , 1.10113 , -0.00249494 , -0.00608813
31 , 9184577300 , 2332400 , 294296300 , 1.09419 , -0.00202281 , -0.00491601
32 , 9481515100 , 2258900 , 294548100 , 1.0886 , -0.00163398 , -0.00396191
33 , 9779038600 , 2502600 , 290143600 , 1.08409 , -0.00131676 , -0.00318893
34 , 10072034500 , 2479900 , 290725600 , 1.08047 , -0.00105949 , -0.00256458
35 , 10365508000 , 2334600 , 290056300 , 1.07755 , -0.000851633 , -0.00206154
36 , 10658595300 , 2702400 , 292874200 , 1.07521 , -0.000684323 , -0.00165658
37 , 10954188300 , 2343000 , 291930100 , 1.07333 , -0.000549783 , -0.00133119
38 , 11248905900 , 2441300 , 293221700 , 1.07182 , -0.000441829 , -0.00106978
39 , 11544791700 , 2322100 , 292702300 , 1.07061 , -0.000355247 , -0.000859808
40 , 11840281500 , 2363300 , 288038400 , 1.06963 , -0.000285812 , -0.000691156
41 , 12131192400 , 2446100 , 291534600 , 1.06884 , -0.000230114 , -0.000555684
42 , 12425475900 , 2348900 , 291006600 , 1.06821 , -0.000185417 , -0.000446856
43 , 12719349800 , 2449100 , 293227700 , 1.0677 , -0.000149531 , -0.00035942
44 , 13015517600 , 2566100 , 293291300 , 1.06729 , -0.0001207 , -0.000289162
45 , 13311427800 , 2205700 , 293551400 , 1.06696 , -9.75213e-05 , -0.000232698
46 , 13607684400 , 2351300 , 295193800 , 1.06669 , -7.88742e-05 , -0.000187312
