0 , 902200 , 507600 , 373200 , 29.9023
1 , 1947400 , 528300 , 397800 , 20.818
2 , 3206800 , 526800 , 576000 , 15.9458
3 , 4338000 , 525500 , 486800 , 14.7468
4 , 5307200 , 526000 , 342800 , 13.4152
5 , 6241600 , 507100 , 335500 , 12.4762
6 , 7110400 , 439200 , 339600 , 11.7278
7 , 7883700 , 356800 , 333300 , 11.1503
8 , 8685100 , 357000 , 337200 , 10.8509
9 , 9439100 , 355500 , 335300 , 10.0969
10 , 10350100 , 460900 , 386900 , 9.60867
11 , 11361600 , 519500 , 394600 , 9.39233
12 , 12391400 , 517800 , 396500 , 9.26153
13 , 13329000 , 514000 , 367000 , 8.50614
14 , 14304600 , 501000 , 344800 , 8.35305
15 , 15240000 , 499100 , 348600 , 8.19283
16 , 17603400 , 494400 , 1779800 , 8.03896
17 , 18581200 , 511000 , 350100 , 7.94177
18 , 19593000 , 503300 , 364300 , 7.74625
19 , 20600500 , 501100 , 360200 , 7.62228
20 , 21612200 , 519400 , 379500 , 7.51005
21 , 22625300 , 516700 , 365500 , 7.43766
22 , 23570500 , 504600 , 348200 , 7.33028
23 , 24523300 , 493700 , 349300 , 7.26216
24 , 25456500 , 492800 , 350000 , 7.16158
25 , 26403900 , 492200 , 345400 , 7.09922
26 , 27339700 , 493500 , 352800 , 7.00394
27 , 28297400 , 483800 , 364200 , 6.94809
28 , 29236400 , 488700 , 360600 , 6.85738
29 , 30239800 , 494000 , 367700 , 6.80821
30 , 31156900 , 486600 , 358100 , 6.67451
31 , 32075500 , 356300 , 444000 , 6.61911
32 , 33186700 , 527000 , 402400 , 6.56441
33 , 34168500 , 505400 , 400000 , 6.34789
34 , 35137400 , 496300 , 361800 , 6.22223
35 , 36092800 , 503100 , 360800 , 6.11468
36 , 37113500 , 491100 , 420600 , 6.04794
37 , 38059800 , 508300 , 362400 , 5.88979
38 , 39013300 , 496000 , 346800 , 5.81417
39 , 39926600 , 485700 , 358500 , 5.68378
40 , 40877200 , 482300 , 361200 , 5.60632
41 , 41836200 , 515300 , 366000 , 5.48226
42 , 42862300 , 522500 , 384800 , 5.41653
43 , 43903000 , 517200 , 408700 , 5.29111
44 , 44933200 , 516700 , 395500 , 5.24196
45 , 45912300 , 527900 , 392600 , 5.02077
46 , 47033100 , 530300 , 381800 , 4.95873
47 , 49730700 , 511600 , 2133700 , 4.76047
48 , 50766300 , 518000 , 396100 , 4.70831
49 , 51674500 , 502500 , 350700 , 4.51567
50 , 52608100 , 494100 , 333900 , 4.471
51 , 53551800 , 487500 , 346500 , 4.43793
52 , 54427000 , 479300 , 346900 , 4.26532
53 , 55328000 , 480600 , 351200 , 4.19041
54 , 56278500 , 478600 , 366100 , 4.16327
55 , 57213900 , 510800 , 368100 , 4.01114
56 , 58131800 , 495300 , 350700 , 3.94388
57 , 59048700 , 482800 , 344200 , 3.90715
58 , 59976800 , 479500 , 361900 , 3.8717
59 , 60881900 , 478500 , 358200 , 3.81572
60 , 61873300 , 486400 , 389300 , 3.78795
61 , 62833900 , 521200 , 376100 , 3.66667
62 , 64138500 , 511000 , 697600 , 3.63594
63 , 65260400 , 562500 , 452600 , 3.58416
64 , 66311800 , 522200 , 409600 , 3.56333
65 , 67237100 , 507400 , 362500 , 3.45862
66 , 68246500 , 522300 , 371000 , 3.44009
67 , 69149900 , 497600 , 352200 , 3.34329
68 , 70090800 , 489700 , 361600 , 3.31724
69 , 70881200 , 348400 , 358600 , 3.29225
70 , 71895000 , 516800 , 418300 , 3.24927
71 , 72887400 , 515100 , 375400 , 3.22464
72 , 73870500 , 510000 , 373400 , 3.20257
73 , 74832300 , 514900 , 366400 , 3.16176
74 , 75796100 , 506900 , 362900 , 3.13971
75 , 76755400 , 504900 , 360500 , 3.11732
76 , 77877200 , 500200 , 549600 , 3.08076
77 , 78919400 , 512100 , 406200 , 3.06661
78 , 81648300 , 512000 , 2158800 , 2.99328
79 , 82673700 , 525500 , 375000 , 2.97375
80 , 83624100 , 504900 , 351300 , 2.95411
81 , 84536300 , 494800 , 348400 , 2.92172
82 , 85476600 , 492100 , 359600 , 2.90236
83 , 86440700 , 520800 , 349200 , 2.88565
84 , 87361700 , 505600 , 345900 , 2.85353
85 , 88290900 , 497500 , 343600 , 2.83712
86 , 89186100 , 480900 , 344700 , 2.80729
87 , 90141700 , 503200 , 364700 , 2.79105
88 , 91069400 , 477000 , 361600 , 2.77458
89 , 91983300 , 477800 , 365800 , 2.74704
